source,country,area,date,hour,price,currency,unit,granularity,ingested_at
ember,Norway,Norway,2019-07-30,,39.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-07-31,,39.33,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-01,,39.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-02,,39.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-03,,39.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-04,,39.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-05,,40.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-06,,39.81,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-07,,39.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-08,,37.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-09,,37.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-10,,33.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-11,,30.28,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-12,,36.39,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-13,,36.09,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-14,,34.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-15,,32.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-16,,33.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-17,,30.38,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-18,,33.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-19,,33.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-20,,35.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-21,,34.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-22,,33.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-23,,33.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-24,,32.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-25,,32.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-26,,35.38,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-27,,36.14,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-28,,36.42,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-29,,33.97,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-30,,32.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-08-31,,30.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-01,,30.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-02,,32.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-03,,33.07,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-04,,33.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-05,,30.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-06,,31.22,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-07,,31.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-08,,32.68,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-09,,33.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-10,,32.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-11,,30.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-12,,30.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-13,,30.33,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-14,,28.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-15,,21.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-16,,28.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-17,,30.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-18,,30.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-19,,31.24,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-20,,30.48,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-21,,30.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-22,,30.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-23,,31.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-24,,32.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-25,,32.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-26,,32.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-27,,32.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-28,,30.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-29,,30.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-09-30,,32.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-01,,33.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-02,,34.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-03,,35.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-04,,36.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-05,,36.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-06,,35.39,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-07,,40.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-08,,37.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-09,,37.42,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-10,,35.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-11,,33.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-12,,33.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-13,,34.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-14,,35.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-15,,36.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-16,,36.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-17,,36.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-18,,37.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-19,,35.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-20,,36.83,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-21,,39.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-22,,37.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-23,,37.68,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-24,,37.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-25,,35.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-26,,35.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-27,,36.91,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-28,,39.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-29,,39.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-30,,39.68,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-10-31,,39.15,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-01,,37.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-02,,37.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-03,,37.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-04,,40.68,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-05,,42.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-06,,52.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-07,,45.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-08,,46.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-09,,41.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-10,,42.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-11,,43.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-12,,41.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-13,,44.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-14,,44.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-15,,41.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-16,,40.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-17,,39.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-18,,41.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-19,,40.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-20,,43.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-21,,41.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-22,,40.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-23,,37.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-24,,39.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-25,,42.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-26,,44.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-27,,41.91,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-28,,40.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-29,,41.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-11-30,,40.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-01,,40.44,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-02,,42.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-03,,44.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-04,,40.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-05,,38.19,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-06,,37.14,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-07,,36.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-08,,36.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-09,,37.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-10,,40.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-11,,37.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-12,,38.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-13,,37.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-14,,35.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-15,,35.44,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-16,,39.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-17,,38.48,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-18,,38.44,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-19,,37.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-20,,36.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-21,,35.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-22,,36.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-23,,36.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-24,,36.28,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-25,,35.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-26,,36.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-27,,37.99,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-28,,34.48,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-29,,31.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-30,,31.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2019-12-31,,31.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-01,,29.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-02,,29.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-03,,27.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-04,,27.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-05,,30.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-06,,30.14,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-07,,29.09,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-08,,26.09,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-09,,26.91,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-10,,27.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-11,,24.95,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-12,,24.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-13,,26.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-14,,24.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-15,,24.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-16,,24.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-17,,24.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-18,,23.24,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-19,,22.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-20,,22.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-21,,20.95,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-22,,21.28,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-23,,20.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-24,,19.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-25,,20.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-26,,19.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-27,,20.88,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-28,,21.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-29,,21.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-30,,21.03,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-01-31,,18.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-01,,15.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-02,,16.75,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-03,,18.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-04,,19.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-05,,17.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-06,,16.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-07,,15.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-08,,13.63,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-09,,10.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-10,,11.83,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-11,,12.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-12,,13.21,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-13,,14.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-14,,14.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-15,,11.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-16,,9.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-17,,10.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-18,,10.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-19,,12.09,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-20,,10.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-21,,9.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-22,,7.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-23,,8.24,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-24,,10.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-25,,11.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-26,,12.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-27,,13.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-28,,13.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-02-29,,10.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-01,,10.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-02,,12.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-03,,11.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-04,,11.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-05,,11.59,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-06,,12.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-07,,11.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-08,,9.39,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-09,,10.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-10,,9.97,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-11,,9.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-12,,8.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-13,,8.4,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-14,,8.63,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-15,,6.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-16,,8.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-17,,7.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-18,,7.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-19,,7.03,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-20,,7.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-21,,7.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-22,,6.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-23,,7.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-24,,6.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Norway,Norway,2020-03-25,,6.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
